ts,Ether_dst,Ether_src,IP_src,IP_dst,pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity,src_IP_diversity,IP_add_count,Label
1559705658.48822,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.179.29.28,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,60736,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465,5,0,9,0,0,1,0,1,0,0,0,0,63540,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4079,19604,4079,0,0,0,0.0,192.168.0.24,111.179.29.28,4.0,1135,1061,1,1144,Benign
1559705658.49565,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.99.161.238,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,43197,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,5,0,2,0,1,0,0,0,0,0,0,5906,25651,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3203,19604,3203,19604,0,0,0,0.0,111.99.161.238,192.168.0.24,4.0,1,1,1117,3,SYN-Flooding
1559705658.497882,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.99.161.238,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,26814,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421,5,0,9,0,0,1,0,1,0,0,0,0,31538,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3203,19604,3203,0,0,0,0.0,192.168.0.24,111.99.161.238,4.0,1136,1062,1,1145,Benign
1559705658.498266,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.39.217.65,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,29094,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6056,0,5,0,2,0,1,0,0,0,0,0,0,5635,6616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4770,19604,4770,19604,0,0,0,0.0,111.39.217.65,192.168.0.24,4.0,1,1,1118,3,SYN-Flooding
1559705658.499476,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.39.217.65,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,12711,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057,5,0,9,0,0,1,0,1,0,0,0,0,12232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4770,19604,4770,0,0,0,0.0,192.168.0.24,111.39.217.65,4.0,1137,1063,1,1146,Benign
1559705658.510843,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.250.244.112,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,21924,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7251,0,5,0,2,0,1,0,0,0,0,0,0,6189,59144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8858,19604,8858,19604,0,0,0,0.0,111.250.244.112,192.168.0.24,4.0,1,1,1119,3,SYN-Flooding
1559705658.510961,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.227.157.43,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,44288,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262,0,5,0,2,0,1,0,0,0,0,0,0,1451,23881,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5677,19604,5677,19604,0,0,0,0.0,111.227.157.43,192.168.0.24,4.0,1,1,1120,3,SYN-Flooding
1559705658.511108,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.250.244.112,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,21924,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7251,0,5,0,2,0,1,0,0,0,0,0,0,6189,59144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8858,19604,8858,19604,0,0,0,0.0,111.250.244.112,192.168.0.24,4.0,1,1,1120,3,SYN-Flooding
1559705658.511183,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.227.157.43,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,44288,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262,0,5,0,2,0,1,0,0,0,0,0,0,1451,23881,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5677,19604,5677,19604,0,0,0,0.0,111.227.157.43,192.168.0.24,4.0,1,1,1120,3,SYN-Flooding
1559705658.511257,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.250.244.112,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,21924,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7251,0,5,0,2,0,1,0,0,0,0,0,0,6189,59144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8858,19604,8858,19604,0,0,0,0.0,111.250.244.112,192.168.0.24,4.0,1,1,1120,3,SYN-Flooding
1559705658.51133,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.227.157.43,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,44288,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7262,0,5,0,2,0,1,0,0,0,0,0,0,1451,23881,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5677,19604,5677,19604,0,0,0,0.0,111.227.157.43,192.168.0.24,4.0,1,1,1120,3,SYN-Flooding
1559705658.51328,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.250.244.112,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,5541,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252,5,0,9,0,0,1,0,1,0,0,0,0,65314,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8858,19604,8858,0,0,0,0.0,192.168.0.24,111.250.244.112,4.0,1138,1064,1,1147,Benign
1559705658.515777,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.227.157.43,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,27905,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7263,5,0,9,0,0,1,0,1,0,0,0,0,25313,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5677,19604,5677,0,0,0,0.0,192.168.0.24,111.227.157.43,4.0,1139,1065,1,1148,Benign
1559705658.523226,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.18.215.218,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,29474,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838,0,5,0,2,0,1,0,0,0,0,0,0,6466,1637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7516,19604,7516,19604,0,0,0,0.0,111.18.215.218,192.168.0.24,4.0,1,1,1121,3,SYN-Flooding
1559705658.523346,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.228.7.80,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,17115,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4524,0,5,0,2,0,1,0,0,0,0,0,0,7913,61885,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2311,19604,2311,19604,0,0,0,0.0,111.228.7.80,192.168.0.24,4.0,1,1,1122,3,SYN-Flooding
1559705658.523421,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.196.38.78,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,9213,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,0,5,0,2,0,1,0,0,0,0,0,0,5730,53117,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7408,19604,7408,19604,0,0,0,0.0,111.196.38.78,192.168.0.24,4.0,1,1,1123,3,SYN-Flooding
1559705658.523924,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.18.215.218,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,13091,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839,5,0,9,0,0,1,0,1,0,0,0,0,8084,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7516,19604,7516,0,0,0,0.0,192.168.0.24,111.18.215.218,4.0,1140,1065,1,1149,Benign
1559705658.524429,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.228.7.80,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,732,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525,5,0,9,0,0,1,0,1,0,0,0,0,4244,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2311,19604,2311,0,0,0,0.0,192.168.0.24,111.228.7.80,4.0,1141,1066,1,1150,Benign
1559705658.524771,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.196.38.78,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,58365,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,5,0,9,0,0,1,0,1,0,0,0,0,58828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7408,19604,7408,0,0,0,0.0,192.168.0.24,111.196.38.78,4.0,1142,1067,1,1151,Benign
1559705658.533682,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.254.202.116,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,32668,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,0,5,0,2,0,1,0,0,0,0,0,0,5190,10796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5931,19604,5931,19604,0,0,0,0.0,111.254.202.116,192.168.0.24,4.0,1,1,1124,3,SYN-Flooding
1559705658.533857,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.23.113.211,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,55588,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632,0,5,0,2,0,1,0,0,0,0,0,0,2771,38118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5050,19604,5050,19604,0,0,0,0.0,111.23.113.211,192.168.0.24,4.0,1,1,1125,3,SYN-Flooding
1559705658.537162,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.254.202.116,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,16285,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4735,5,0,9,0,0,1,0,1,0,0,0,0,15967,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5931,19604,5931,0,0,0,0.0,192.168.0.24,111.254.202.116,4.0,1143,1068,1,1152,Benign
1559705658.537572,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.23.113.211,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,39205,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,5,0,9,0,0,1,0,1,0,0,0,0,40870,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5050,19604,5050,0,0,0,0.0,192.168.0.24,111.23.113.211,4.0,1144,1069,1,1153,Benign
1559705658.538722,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.197.248.22,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,21043,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6365,0,5,0,2,0,1,0,0,0,0,0,0,4771,1158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2732,19604,2732,19604,0,0,0,0.0,111.197.248.22,192.168.0.24,4.0,1,1,1126,3,SYN-Flooding
1559705658.53987,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.197.248.22,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,4660,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366,5,0,9,0,0,1,0,1,0,0,0,0,5910,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2732,19604,2732,0,0,0,0.0,192.168.0.24,111.197.248.22,4.0,1145,1070,1,1154,Benign
1559705658.543221,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.162.163.94,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,42766,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,5,0,2,0,1,0,0,0,0,0,0,4656,23945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6070,19604,6070,19604,0,0,0,0.0,111.162.163.94,192.168.0.24,4.0,1,1,1127,3,SYN-Flooding
1559705658.545957,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.162.163.94,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,26383,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,5,0,9,0,0,1,0,1,0,0,0,0,28582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6070,19604,6070,0,0,0,0.0,192.168.0.24,111.162.163.94,4.0,1146,1071,1,1155,Benign
1559705658.548218,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.234.233.47,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,24821,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8577,0,5,0,2,0,1,0,0,0,0,0,0,3674,63367,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8721,19604,8721,19604,0,0,0,0.0,111.234.233.47,192.168.0.24,4.0,1,1,1128,3,SYN-Flooding
1559705658.5493,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.234.233.47,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,8438,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8578,5,0,9,0,0,1,0,1,0,0,0,0,1487,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8721,19604,8721,0,0,0,0.0,192.168.0.24,111.234.233.47,4.0,1147,1072,1,1156,Benign
1559705658.553247,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.185.146.195,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,46994,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,0,5,0,2,0,1,0,0,0,0,0,0,2810,28520,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5880,19604,5880,19604,0,0,0,0.0,111.185.146.195,192.168.0.24,4.0,1,1,1129,3,SYN-Flooding
1559705658.55449,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.185.146.195,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,30611,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,5,0,9,0,0,1,0,1,0,0,0,0,31311,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5880,19604,5880,0,0,0,0.0,192.168.0.24,111.185.146.195,4.0,1148,1073,1,1157,Benign
1559705658.568149,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.145.164.40,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,42581,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,0,5,0,2,0,1,0,0,0,0,0,0,5347,25721,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1355,19604,1355,19604,0,0,0,0.0,111.145.164.40,192.168.0.24,4.0,1,1,1130,3,SYN-Flooding
1559705658.568271,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.173.149.130,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,46303,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914,0,5,0,2,0,1,0,0,0,0,0,0,1027,26148,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7197,19604,7197,19604,0,0,0,0.0,111.173.149.130,192.168.0.24,4.0,1,1,1131,3,SYN-Flooding
1559705658.568345,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.142.232.230,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,24986,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6899,0,5,0,2,0,1,0,0,0,0,0,0,4263,4864,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2943,19604,2943,19604,0,0,0,0.0,111.142.232.230,192.168.0.24,4.0,1,1,1132,3,SYN-Flooding
1559705658.569977,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.145.164.40,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,26198,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,5,0,9,0,0,1,0,1,0,0,0,0,31049,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1355,19604,1355,0,0,0,0.0,192.168.0.24,111.145.164.40,4.0,1149,1074,1,1158,Benign
1559705658.578689,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,0,0,0,2051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44,4.345350936622437,Partron_45:17:b3,EFMNetwo_d7:1c:56,,1,2,1,1158,Benign
1559705658.590594,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.12.172.7,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,40699,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836,0,5,0,2,0,1,0,0,0,0,0,0,2089,20530,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4227,19604,4227,19604,0,0,0,0.0,111.12.172.7,192.168.0.24,4.0,1,1,1133,3,SYN-Flooding
1559705658.590673,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.182.151.191,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,45721,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,0,5,0,2,0,1,0,0,0,0,0,0,8332,17810,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7964,19604,7964,19604,0,0,0,0.0,111.182.151.191,192.168.0.24,4.0,1,1,1134,3,SYN-Flooding
1559705658.590744,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.67.27.124,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,12112,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8323,0,5,0,2,0,1,0,0,0,0,0,0,6819,54957,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1531,19604,1531,19604,0,0,0,0.0,111.67.27.124,192.168.0.24,4.0,1,1,1135,3,SYN-Flooding
1559705658.590817,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.24.52.13,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,5866,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,0,5,0,2,0,1,0,0,0,0,0,0,5186,51264,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6804,19604,6804,19604,0,0,0,0.0,111.24.52.13,192.168.0.24,4.0,1,1,1136,3,SYN-Flooding
1559705658.591738,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,51.147.1.24,111.12.172.7,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,24316,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7837,5,0,9,0,0,1,0,1,0,0,0,0,22600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4227,19604,4227,0,0,4,2.0,51.147.1.24,111.12.172.7,4.0,2,2,1,1159,Benign
1559705658.592803,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.167.133.219,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,50316,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6591,0,5,0,2,0,1,0,0,0,0,0,0,5176,28735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3797,19604,3797,19604,0,0,0,0.0,111.167.133.219,192.168.0.24,4.0,1,1,1137,3,SYN-Flooding
1559705658.594232,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.12.172.7,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,24316,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7837,5,0,9,0,0,1,0,1,0,0,0,0,22600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4227,19604,4227,0,0,0,0.0,192.168.0.24,111.12.172.7,4.0,1150,1075,2,1159,Benign
1559705658.598069,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.61.205.9,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,32200,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993,0,5,0,2,0,1,0,0,0,0,0,0,3797,13075,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1318,19604,1318,19604,0,0,0,0.0,111.61.205.9,192.168.0.24,4.0,1,1,1138,3,SYN-Flooding
1559705658.600917,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.182.151.191,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,29338,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599,5,0,9,0,0,1,0,1,0,0,0,0,26123,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7964,19604,7964,0,0,0,0.0,192.168.0.24,111.182.151.191,4.0,1151,1076,1,1160,Benign
1559705658.600995,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.67.27.124,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,61264,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324,5,0,9,0,0,1,0,1,0,0,0,0,61757,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1531,19604,1531,0,0,0,0.0,192.168.0.24,111.67.27.124,4.0,1152,1077,1,1161,Benign
