ts,Ether_dst,Ether_src,IP_src,IP_dst,pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity,src_IP_diversity,IP_add_count,Label
1559706241.036135,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.171.227.76,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,10008,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,5,0,9,0,0,1,0,1,0,0,0,0,10885,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7176,19604,7176,0,0,0,0.0,192.168.0.24,111.171.227.76,4.0,214,210,1,215,Benign
1559706241.062206,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.64.9.1,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,16846,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245,0,5,0,2,0,1,0,0,0,0,0,0,2348,64480,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5291,19604,5291,19604,0,0,0,0.0,111.64.9.1,192.168.0.24,4.0,1,1,209,2,SYN-Flooding
1559706241.063128,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.64.9.1,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,463,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,5,0,9,0,0,1,0,1,0,0,0,0,1274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5291,19604,5291,0,0,0,0.0,192.168.0.24,111.64.9.1,4.0,215,211,1,216,Benign
1559706241.075622,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.73.201.19,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,33202,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693,0,5,0,2,0,1,0,0,0,0,0,0,5160,15632,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1700,19604,1700,19604,0,0,0,0.0,111.73.201.19,192.168.0.24,4.0,1,1,210,2,SYN-Flooding
1559706241.075701,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.247.35.132,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,9876,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8107,0,5,0,2,0,1,0,0,0,0,0,0,1543,57487,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2257,19604,2257,19604,0,0,0,0.0,111.247.35.132,192.168.0.24,4.0,1,1,211,2,SYN-Flooding
1559706241.075773,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.100.159.87,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,43859,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,0,5,0,2,0,1,0,0,0,0,0,0,8979,14751,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6194,19604,6194,19604,0,0,0,0.0,111.100.159.87,192.168.0.24,4.0,1,1,212,2,SYN-Flooding
1559706241.075854,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.232.138.47,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,49143,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7389,0,5,0,2,0,1,0,0,0,0,0,0,3249,29810,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2678,19604,2678,19604,0,0,0,0.0,111.232.138.47,192.168.0.24,4.0,1,1,213,2,SYN-Flooding
1559706241.075926,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.47.152.157,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,45634,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,0,5,0,2,0,1,0,0,0,0,0,0,1158,30783,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2534,19604,2534,19604,0,0,0,0.0,111.47.152.157,192.168.0.24,4.0,1,1,214,2,SYN-Flooding
1559706241.075998,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.110.6.12,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,17557,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,5,0,2,0,1,0,0,0,0,0,0,4297,64112,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7507,19604,7507,19604,0,0,0,0.0,111.110.6.12,192.168.0.24,4.0,1,1,215,2,SYN-Flooding
1559706241.076071,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.14.172.239,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,40465,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279,0,5,0,2,0,1,0,0,0,0,0,0,6439,22693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2037,19604,2037,19604,0,0,0,0.0,111.14.172.239,192.168.0.24,4.0,1,1,216,2,SYN-Flooding
1559706241.076545,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.73.201.19,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,16819,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,5,0,9,0,0,1,0,1,0,0,0,0,20773,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1700,19604,1700,0,0,0,0.0,192.168.0.24,111.73.201.19,4.0,216,212,1,217,Benign
1559706241.076939,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.247.35.132,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,59028,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8108,5,0,9,0,0,1,0,1,0,0,0,0,59011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2257,19604,2257,0,0,0,0.0,192.168.0.24,111.247.35.132,4.0,217,213,1,218,Benign
1559706241.077305,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.100.159.87,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,27476,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7919,5,0,9,0,0,1,0,1,0,0,0,0,23711,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6194,19604,6194,0,0,0,0.0,192.168.0.24,111.100.159.87,4.0,218,214,1,219,Benign
1559706241.077768,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.232.138.47,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,32760,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,5,0,9,0,0,1,0,1,0,0,0,0,33040,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2678,19604,2678,0,0,0,0.0,192.168.0.24,111.232.138.47,4.0,219,215,1,220,Benign
1559706241.078392,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.47.152.157,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,29251,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5143,5,0,9,0,0,1,0,1,0,0,0,0,31922,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2534,19604,2534,0,0,0,0.0,192.168.0.24,111.47.152.157,4.0,220,216,1,221,Benign
1559706241.078483,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.110.6.12,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,1174,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,5,0,9,0,0,1,0,1,0,0,0,0,2855,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7507,19604,7507,0,0,0,0.0,192.168.0.24,111.110.6.12,4.0,221,217,1,222,Benign
1559706241.078573,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.14.172.239,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,24082,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,5,0,9,0,0,1,0,1,0,0,0,0,29113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2037,19604,2037,0,0,0,0.0,192.168.0.24,111.14.172.239,4.0,222,218,1,223,Benign
1559706241.081355,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.176.177.53,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,39209,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,0,5,0,2,0,1,0,0,0,0,0,0,5460,16522,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8114,19604,8114,19604,0,0,0,0.0,111.176.177.53,192.168.0.24,4.0,1,1,217,2,SYN-Flooding
1559706241.082337,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.176.177.53,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,22826,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,5,0,9,0,0,1,0,1,0,0,0,0,21963,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8114,19604,8114,0,0,0,0.0,192.168.0.24,111.176.177.53,4.0,223,219,1,224,Benign
1559706241.086132,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.31.195.57,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,34742,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654,0,5,0,2,0,1,0,0,0,0,0,0,6950,10454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4667,19604,4667,19604,0,0,0,0.0,111.31.195.57,192.168.0.24,4.0,1,1,218,2,SYN-Flooding
1559706241.086972,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.31.195.57,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,18359,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6655,5,0,9,0,0,1,0,1,0,0,0,0,17385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4667,19604,4667,0,0,0,0.0,192.168.0.24,111.31.195.57,4.0,224,220,1,225,Benign
1559706241.091337,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.166.153.243,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,45173,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7605,0,5,0,2,0,1,0,0,0,0,0,0,7529,20600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3422,19604,3422,19604,0,0,0,0.0,111.166.153.243,192.168.0.24,4.0,1,1,219,2,SYN-Flooding
1559706241.092452,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.166.153.243,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,28790,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,5,0,9,0,0,1,0,1,0,0,0,0,28110,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3422,19604,3422,0,0,0,0.0,192.168.0.24,111.166.153.243,4.0,225,221,1,226,Benign
1559706241.099748,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.23.160.49,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,43718,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,5,0,2,0,1,0,0,0,0,0,0,3156,28137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4382,19604,4382,19604,0,0,0,0.0,111.23.160.49,192.168.0.24,4.0,1,1,220,2,SYN-Flooding
1559706241.100694,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.23.160.49,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,27335,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,5,0,9,0,0,1,0,1,0,0,0,0,31274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4382,19604,4382,0,0,0,0.0,192.168.0.24,111.23.160.49,4.0,226,222,1,227,Benign
1559706241.11952,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.42.146.168,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,47164,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,5,0,2,0,1,0,0,0,0,0,0,2396,29000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8311,19604,8311,19604,0,0,0,0.0,111.42.146.168,192.168.0.24,4.0,1,1,221,2,SYN-Flooding
1559706241.119602,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.78.194.179,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,34829,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7659,0,5,0,2,0,1,0,0,0,0,0,0,4769,10378,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6006,19604,6006,19604,0,0,0,0.0,111.78.194.179,192.168.0.24,4.0,1,1,222,2,SYN-Flooding
1559706241.120335,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.42.146.168,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,30781,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,5,0,9,0,0,1,0,1,0,0,0,0,31377,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8311,19604,8311,0,0,0,0.0,192.168.0.24,111.42.146.168,4.0,227,223,1,228,Benign
1559706241.120793,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.78.194.179,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,18446,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660,5,0,9,0,0,1,0,1,0,0,0,0,15128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6006,19604,6006,0,0,0,0.0,192.168.0.24,111.78.194.179,4.0,228,224,1,229,Benign
1559706241.125767,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.86.170.36,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,41108,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,0,5,0,2,0,1,0,0,0,0,0,0,8405,19010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4745,19604,4745,19604,0,0,0,0.0,111.86.170.36,192.168.0.24,4.0,1,1,223,2,SYN-Flooding
1559706241.125852,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.194.208.150,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,31158,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,5,0,2,0,1,0,0,0,0,0,0,2337,14005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7316,19604,7316,19604,0,0,0,0.0,111.194.208.150,192.168.0.24,4.0,1,1,224,2,SYN-Flooding
1559706241.126531,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.86.170.36,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,24725,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,5,0,9,0,0,1,0,1,0,0,0,0,27396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4745,19604,4745,0,0,0,0.0,192.168.0.24,111.86.170.36,4.0,229,225,1,230,Benign
1559706241.129208,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.194.208.150,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,14775,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,5,0,9,0,0,1,0,1,0,0,0,0,16323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7316,19604,7316,0,0,0,0.0,192.168.0.24,111.194.208.150,4.0,230,226,1,231,Benign
1559706241.152036,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.16.238.103,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,23703,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6403,0,5,0,2,0,1,0,0,0,0,0,0,8801,61875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6142,19604,6142,19604,0,0,0,0.0,111.16.238.103,192.168.0.24,4.0,1,1,225,2,SYN-Flooding
1559706241.15212,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.215.69.219,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,1117,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888,0,5,0,2,0,1,0,0,0,0,0,0,5490,40465,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7792,19604,7792,19604,0,0,0,0.0,111.215.69.219,192.168.0.24,4.0,1,1,226,2,SYN-Flooding
1559706241.152624,04:32:f4:45:17:b3,f0:0d:bc:52:6f:f8,111.92.51.66,31.29.139.180,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,38634,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249,0,5,0,2,0,1,0,0,0,0,0,0,2129,20942,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6137,19604,6137,19604,0,0,4,2.0,111.92.51.66,31.29.139.180,4.0,1,1,1,1,Benign
1559706241.15315,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.16.238.103,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,7320,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6404,5,0,9,0,0,1,0,1,0,0,0,0,5122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6142,19604,6142,0,0,0,0.0,192.168.0.24,111.16.238.103,4.0,231,227,1,232,Benign
1559706241.154009,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.215.69.219,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,50269,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6889,5,0,9,0,0,1,0,1,0,0,0,0,45936,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7792,19604,7792,0,0,0,0.0,192.168.0.24,111.215.69.219,4.0,232,228,1,233,Benign
1559706241.154382,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.158.114.19,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,39006,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8319,5,0,9,0,0,1,0,1,0,0,0,0,36888,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4147,19604,4147,0,0,0,0.0,192.168.0.24,111.158.114.19,4.0,233,229,1,234,Benign
1559706241.154456,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.158.208.51,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,14910,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,5,0,9,0,0,1,0,1,0,0,0,0,12646,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8866,19604,8866,0,0,0,0.0,192.168.0.24,111.158.208.51,4.0,234,230,1,235,Benign
1559706241.15503,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.217.7.220,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,603,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4669,5,0,9,0,0,1,0,1,0,0,0,0,63890,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7927,19604,7927,0,0,0,0.0,192.168.0.24,111.217.7.220,4.0,235,231,1,236,Benign
1559706241.155104,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.65.224.8,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,10950,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,5,0,9,0,0,1,0,1,0,0,0,0,15802,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3372,19604,3372,0,0,0,0.0,192.168.0.24,111.65.224.8,4.0,236,232,1,237,Benign
1559706241.156002,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.231.227.232,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,9792,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7904,5,0,9,0,0,1,0,1,0,0,0,0,10347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1889,19604,1889,0,0,0,0.0,192.168.0.24,111.231.227.232,4.0,237,233,1,238,Benign
1559706241.159712,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.191.93.92,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,60659,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7880,0,5,0,2,0,1,0,0,0,0,0,0,6037,33391,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7334,19604,7334,19604,0,0,0,0.0,111.191.93.92,192.168.0.24,4.0,1,1,227,2,SYN-Flooding
1559706241.160669,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.191.93.92,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,44276,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7881,5,0,9,0,0,1,0,1,0,0,0,0,39409,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7334,19604,7334,0,0,0,0.0,192.168.0.24,111.191.93.92,4.0,238,234,1,239,Benign
1559706241.197351,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.237.62.208,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,2898,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0,5,0,2,0,1,0,0,0,0,0,0,5764,46737,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5441,19604,5441,19604,0,0,0,0.0,111.237.62.208,192.168.0.24,4.0,1,1,228,2,SYN-Flooding
