ts,IP_src,IP_dst,pck_size,IP_flags,IP_Z,IP_MF,IP_DF,TCP_dataofs,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,sport_class,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity
1559706243.097668,192.168.0.24,111.110.14.210,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5643,19604,5643,0,0,192.168.0.24,111.110.14.210,TCP,620,599
1559706243.102619,111.158.225.99,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3435,12,3176,19604,3176,19604,0,0,111.158.225.99,192.168.0.24,TCP,1,1
1559706243.102696,111.71.26.222,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5561,12,3024,19604,3024,19604,0,0,111.71.26.222,192.168.0.24,TCP,1,1
1559706243.103505,192.168.0.24,111.158.225.99,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3176,19604,3176,0,0,192.168.0.24,111.158.225.99,TCP,621,600
1559706243.103879,192.168.0.24,111.71.26.222,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3024,19604,3024,0,0,192.168.0.24,111.71.26.222,TCP,622,601
1559706243.11579,111.156.72.245,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8144,12,6335,19604,6335,19604,0,0,111.156.72.245,192.168.0.24,TCP,1,1
1559706243.115873,111.212.148.196,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5437,12,5044,19604,5044,19604,0,0,111.212.148.196,192.168.0.24,TCP,1,1
1559706243.115946,111.254.108.142,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1496,12,2678,19604,2678,19604,0,0,111.254.108.142,192.168.0.24,TCP,1,1
1559706243.117092,192.168.0.24,111.156.72.245,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6335,19604,6335,0,0,192.168.0.24,111.156.72.245,TCP,623,602
1559706243.117551,192.168.0.24,111.212.148.196,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5044,19604,5044,0,0,192.168.0.24,111.212.148.196,TCP,624,603
1559706243.117625,192.168.0.24,111.254.108.142,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2678,19604,2678,0,0,192.168.0.24,111.254.108.142,TCP,625,603
1559706243.123258,111.228.55.30,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1738,12,5037,19604,5037,19604,0,0,111.228.55.30,192.168.0.24,TCP,1,1
1559706243.124133,192.168.0.24,111.228.55.30,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5037,19604,5037,0,0,192.168.0.24,111.228.55.30,TCP,626,604
1559706243.125018,111.26.227.48,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8107,12,7474,19604,7474,19604,0,0,111.26.227.48,192.168.0.24,TCP,1,1
1559706243.126058,192.168.0.24,111.26.227.48,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7474,19604,7474,0,0,192.168.0.24,111.26.227.48,TCP,627,605
1559706243.13015,111.255.185.7,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4324,12,3882,19604,3882,19604,0,0,111.255.185.7,192.168.0.24,TCP,1,1
1559706243.130929,192.168.0.24,111.255.185.7,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3882,19604,3882,0,0,192.168.0.24,111.255.185.7,TCP,628,606
1559706243.135191,111.18.70.94,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4331,12,2640,19604,2640,19604,0,0,111.18.70.94,192.168.0.24,TCP,1,1
1559706243.136098,192.168.0.24,111.18.70.94,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2640,19604,2640,0,0,192.168.0.24,111.18.70.94,TCP,629,607
1559706243.139866,111.92.138.125,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5510,12,5176,19604,5176,19604,0,0,111.92.138.125,192.168.0.24,TCP,1,1
1559706243.144658,192.168.0.24,111.92.138.125,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5176,19604,5176,0,0,192.168.0.24,111.92.138.125,TCP,630,608
1559706243.147704,111.25.59.108,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2918,12,3783,19604,3783,19604,0,0,111.25.59.108,192.168.0.24,TCP,1,1
1559706243.148988,192.168.0.24,111.25.59.108,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3783,19604,3783,0,0,192.168.0.24,111.25.59.108,TCP,631,609
1559706243.165452,111.149.191.129,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6532,12,1624,19604,1624,19604,0,0,111.149.191.129,192.168.0.24,TCP,1,1
1559706243.165639,111.42.114.189,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2373,12,7849,19604,7849,19604,0,0,111.42.114.189,192.168.0.24,TCP,1,1
1559706243.166746,192.168.0.24,111.149.191.129,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1624,19604,1624,0,0,192.168.0.24,111.149.191.129,TCP,632,610
1559706243.167344,192.168.0.24,111.42.114.189,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7849,19604,7849,0,0,192.168.0.24,111.42.114.189,TCP,633,611
1559706243.177895,111.123.106.197,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8460,12,6115,19604,6115,19604,0,0,111.123.106.197,192.168.0.24,TCP,1,1
1559706243.178014,111.233.157.225,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8729,12,2643,19604,2643,19604,0,0,111.233.157.225,192.168.0.24,TCP,1,1
1559706243.178093,111.245.131.92,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4928,12,2431,19604,2431,19604,0,0,111.245.131.92,192.168.0.24,TCP,1,1
1559706243.178172,111.104.205.57,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1620,12,1662,19604,1662,19604,0,0,111.104.205.57,192.168.0.24,TCP,1,1
1559706243.180036,111.180.95.229,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1192,12,7517,19604,7517,19604,0,0,111.180.95.229,192.168.0.24,TCP,1,1
1559706243.180464,192.168.0.24,111.123.106.197,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6115,19604,6115,0,0,192.168.0.24,111.123.106.197,TCP,634,612
1559706243.18098,192.168.0.24,111.233.157.225,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2643,19604,2643,0,0,192.168.0.24,111.233.157.225,TCP,635,613
1559706243.181054,192.168.0.24,111.245.131.92,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2431,19604,2431,0,0,192.168.0.24,111.245.131.92,TCP,636,614
1559706243.181128,192.168.0.24,111.104.205.57,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1662,19604,1662,0,0,192.168.0.24,111.104.205.57,TCP,637,615
1559706243.181476,192.168.0.24,111.180.95.229,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7517,19604,7517,0,0,192.168.0.24,111.180.95.229,TCP,638,616
1559706243.186572,111.120.33.94,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2283,12,5776,19604,5776,19604,0,0,111.120.33.94,192.168.0.24,TCP,1,1
1559706243.187673,192.168.0.24,111.120.33.94,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5776,19604,5776,0,0,192.168.0.24,111.120.33.94,TCP,639,617
1559706243.189504,111.127.115.122,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6699,12,5565,19604,5565,19604,0,0,111.127.115.122,192.168.0.24,TCP,1,1
1559706243.190569,192.168.0.24,111.127.115.122,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5565,19604,5565,0,0,192.168.0.24,111.127.115.122,TCP,640,617
1559706243.194079,111.194.227.13,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7865,12,1088,19604,1088,19604,0,0,111.194.227.13,192.168.0.24,TCP,1,1
1559706243.195087,192.168.0.24,111.194.227.13,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1088,19604,1088,0,0,192.168.0.24,111.194.227.13,TCP,641,618
1559706243.199846,111.184.57.104,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7108,12,5687,19604,5687,19604,0,0,111.184.57.104,192.168.0.24,TCP,1,1
1559706243.200874,192.168.0.24,111.184.57.104,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5687,19604,5687,0,0,192.168.0.24,111.184.57.104,TCP,642,619
1559706243.211027,111.92.118.31,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1090,12,8789,19604,8789,19604,0,0,111.92.118.31,192.168.0.24,TCP,1,1
1559706243.211153,111.83.43.78,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3298,12,2562,19604,2562,19604,0,0,111.83.43.78,192.168.0.24,TCP,1,1
1559706243.212117,192.168.0.24,111.92.118.31,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8789,19604,8789,0,0,192.168.0.24,111.92.118.31,TCP,643,620
1559706243.212527,192.168.0.24,111.83.43.78,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2562,19604,2562,0,0,192.168.0.24,111.83.43.78,TCP,644,621
1559706243.236305,111.215.155.139,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6490,12,1955,19604,1955,19604,0,0,111.215.155.139,192.168.0.24,TCP,1,1
1559706243.236395,111.252.172.72,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8089,12,1982,19604,1982,19604,0,0,111.252.172.72,192.168.0.24,TCP,1,1
1559706243.237075,111.118.137.74,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8659,12,5101,19604,5101,19604,0,0,111.118.137.74,192.168.0.24,TCP,1,1
1559706243.237153,111.159.13.46,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1784,12,3385,19604,3385,19604,0,0,111.159.13.46,192.168.0.24,TCP,1,1
1559706243.23723,111.103.248.18,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2599,12,4842,19604,4842,19604,0,0,111.103.248.18,192.168.0.24,TCP,1,1
1559706243.23759,192.168.0.24,111.215.155.139,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1955,19604,1955,0,0,192.168.0.24,111.215.155.139,TCP,645,622
1559706243.237895,192.168.0.24,111.252.172.72,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1982,19604,1982,0,0,192.168.0.24,111.252.172.72,TCP,646,623
1559706243.238247,192.168.0.24,111.118.137.74,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5101,19604,5101,0,0,192.168.0.24,111.118.137.74,TCP,647,624
1559706243.238604,192.168.0.24,111.159.13.46,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3385,19604,3385,0,0,192.168.0.24,111.159.13.46,TCP,648,625
1559706243.238681,192.168.0.24,111.103.248.18,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4842,19604,4842,0,0,192.168.0.24,111.103.248.18,TCP,649,626
1559706243.240511,111.178.212.12,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3310,12,1315,19604,1315,19604,0,0,111.178.212.12,192.168.0.24,TCP,1,1
1559706243.242006,192.168.0.24,111.178.212.12,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1315,19604,1315,0,0,192.168.0.24,111.178.212.12,TCP,650,627
1559706243.244763,111.150.160.157,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3529,12,4185,19604,4185,19604,0,0,111.150.160.157,192.168.0.24,TCP,1,1
1559706243.245948,192.168.0.24,111.150.160.157,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4185,19604,4185,0,0,192.168.0.24,111.150.160.157,TCP,651,627
1559706243.254963,111.219.28.108,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2353,12,2178,19604,2178,19604,0,0,111.219.28.108,192.168.0.24,TCP,1,1
1559706243.255049,111.249.57.151,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7559,12,7212,19604,7212,19604,0,0,111.249.57.151,192.168.0.24,TCP,1,1
1559706243.256397,192.168.0.24,111.219.28.108,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2178,19604,2178,0,0,192.168.0.24,111.219.28.108,TCP,652,628
1559706243.25823,192.168.0.24,111.249.57.151,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7212,19604,7212,0,0,192.168.0.24,111.249.57.151,TCP,653,629
1559706243.259784,111.134.202.184,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2409,12,2813,19604,2813,19604,0,0,111.134.202.184,192.168.0.24,TCP,1,1
1559706243.260771,192.168.0.24,111.134.202.184,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2813,19604,2813,0,0,192.168.0.24,111.134.202.184,TCP,654,630
1559706243.278181,111.196.139.15,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7686,12,5914,19604,5914,19604,0,0,111.196.139.15,192.168.0.24,TCP,1,1
1559706243.278359,111.143.40.244,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4144,12,1276,19604,1276,19604,0,0,111.143.40.244,192.168.0.24,TCP,1,1
1559706243.278435,111.150.151.116,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1873,12,6773,19604,6773,19604,0,0,111.150.151.116,192.168.0.24,TCP,1,1
1559706243.281968,192.168.0.24,111.196.139.15,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5914,19604,5914,0,0,192.168.0.24,111.196.139.15,TCP,655,630
1559706243.282378,192.168.0.24,111.143.40.244,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1276,19604,1276,0,0,192.168.0.24,111.143.40.244,TCP,656,631
1559706243.282454,192.168.0.24,111.150.151.116,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6773,19604,6773,0,0,192.168.0.24,111.150.151.116,TCP,657,632
1559706243.302536,111.26.47.47,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3345,12,8500,19604,8500,19604,0,0,111.26.47.47,192.168.0.24,TCP,1,1
1559706243.302656,111.90.74.56,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1743,12,7981,19604,7981,19604,0,0,111.90.74.56,192.168.0.24,TCP,1,1
1559706243.302729,111.208.125.191,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6593,12,6633,19604,6633,19604,0,0,111.208.125.191,192.168.0.24,TCP,1,1
1559706243.302802,111.149.116.229,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5826,12,1411,19604,1411,19604,0,0,111.149.116.229,192.168.0.24,TCP,1,1
1559706243.302875,111.172.47.180,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5951,12,7414,19604,7414,19604,0,0,111.172.47.180,192.168.0.24,TCP,1,1
1559706243.303237,192.168.0.24,111.26.47.47,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8500,19604,8500,0,0,192.168.0.24,111.26.47.47,TCP,658,633
1559706243.303857,192.168.0.24,111.90.74.56,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7981,19604,7981,0,0,192.168.0.24,111.90.74.56,TCP,659,634
1559706243.304199,111.48.242.86,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1999,12,3098,19604,3098,19604,0,0,111.48.242.86,192.168.0.24,TCP,1,1
1559706243.304543,192.168.0.24,111.208.125.191,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6633,19604,6633,0,0,192.168.0.24,111.208.125.191,TCP,660,635
1559706243.304618,192.168.0.24,111.149.116.229,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1411,19604,1411,0,0,192.168.0.24,111.149.116.229,TCP,661,636
1559706243.304958,192.168.0.24,111.172.47.180,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7414,19604,7414,0,0,192.168.0.24,111.172.47.180,TCP,662,637
1559706243.305299,192.168.0.24,111.48.242.86,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3098,19604,3098,0,0,192.168.0.24,111.48.242.86,TCP,663,638
1559706243.309305,111.155.243.189,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6486,12,6314,19604,6314,19604,0,0,111.155.243.189,192.168.0.24,TCP,1,1
1559706243.310367,192.168.0.24,111.155.243.189,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6314,19604,6314,0,0,192.168.0.24,111.155.243.189,TCP,664,639
1559706243.31471,111.171.168.88,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8220,12,7866,19604,7866,19604,0,0,111.171.168.88,192.168.0.24,TCP,1,1
1559706243.315868,192.168.0.24,111.171.168.88,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7866,19604,7866,0,0,192.168.0.24,111.171.168.88,TCP,665,640
1559706243.319246,111.118.105.226,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8298,12,7887,19604,7887,19604,0,0,111.118.105.226,192.168.0.24,TCP,1,1
1559706243.325292,192.168.0.24,111.118.105.226,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7887,19604,7887,0,0,192.168.0.24,111.118.105.226,TCP,666,641
1559706243.352747,111.180.206.237,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4281,12,4759,19604,4759,19604,0,0,111.180.206.237,192.168.0.24,TCP,1,1
1559706243.352869,111.36.58.254,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1891,12,8162,19604,8162,19604,0,0,111.36.58.254,192.168.0.24,TCP,1,1
1559706243.355661,192.168.0.24,111.180.206.237,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4759,19604,4759,0,0,192.168.0.24,111.180.206.237,TCP,667,642
1559706243.357275,111.69.69.138,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3299,12,1966,19604,1966,19604,0,0,111.69.69.138,192.168.0.24,TCP,1,1
1559706243.357392,111.154.13.88,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5364,12,7726,19604,7726,19604,0,0,111.154.13.88,192.168.0.24,TCP,1,1
1559706243.357465,111.183.212.221,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3052,12,1525,19604,1525,19604,0,0,111.183.212.221,192.168.0.24,TCP,1,1
1559706243.357538,111.128.33.53,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2946,12,8598,19604,8598,19604,0,0,111.128.33.53,192.168.0.24,TCP,1,1
1559706243.358526,111.200.105.207,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6289,12,6857,19604,6857,19604,0,0,111.200.105.207,192.168.0.24,TCP,1,1
1559706243.360691,111.22.14.58,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6000,12,8946,19604,8946,19604,0,0,111.22.14.58,192.168.0.24,TCP,1,1
1559706243.361984,192.168.0.24,111.36.58.254,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8162,19604,8162,0,0,192.168.0.24,111.36.58.254,TCP,668,643
1559706243.362468,192.168.0.24,111.69.69.138,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1966,19604,1966,0,0,192.168.0.24,111.69.69.138,TCP,669,644
1559706243.362542,192.168.0.24,111.154.13.88,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7726,19604,7726,0,0,192.168.0.24,111.154.13.88,TCP,670,645
1559706243.362616,192.168.0.24,111.183.212.221,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1525,19604,1525,0,0,192.168.0.24,111.183.212.221,TCP,671,645
1559706243.362689,192.168.0.24,111.128.33.53,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8598,19604,8598,0,0,192.168.0.24,111.128.33.53,TCP,672,645
1559706243.362762,192.168.0.24,111.200.105.207,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6857,19604,6857,0,0,192.168.0.24,111.200.105.207,TCP,673,646
1559706243.362836,192.168.0.24,111.22.14.58,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8946,19604,8946,0,0,192.168.0.24,111.22.14.58,TCP,674,647
1559706243.36503,111.136.254.208,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4416,12,4795,19604,4795,19604,0,0,111.136.254.208,192.168.0.24,TCP,1,1
1559706243.368138,192.168.0.24,111.136.254.208,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4795,19604,4795,0,0,192.168.0.24,111.136.254.208,TCP,675,648
1559706243.370044,111.194.199.250,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5201,12,6977,19604,6977,19604,0,0,111.194.199.250,192.168.0.24,TCP,1,1
1559706243.370907,192.168.0.24,111.194.199.250,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6977,19604,6977,0,0,192.168.0.24,111.194.199.250,TCP,676,648
1559706243.375703,111.232.210.189,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1748,12,6380,19604,6380,19604,0,0,111.232.210.189,192.168.0.24,TCP,1,1
1559706243.378645,192.168.0.24,111.232.210.189,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6380,19604,6380,0,0,192.168.0.24,111.232.210.189,TCP,677,649
1559706243.381339,111.70.130.70,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3653,12,2639,19604,2639,19604,0,0,111.70.130.70,192.168.0.24,TCP,1,1
1559706243.382084,192.168.0.24,111.70.130.70,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2639,19604,2639,0,0,192.168.0.24,111.70.130.70,TCP,678,650
1559706243.406208,223.39.118.176,192.168.0.23,71,3,0,0,1,5,0,0,0,1,1,0,0,0,35853,7,443,34832,443,34832,0,0,223.39.118.176,192.168.0.23,TLSv1.2,2,3
1559706243.406288,223.39.118.176,192.168.0.23,40,3,0,0,1,5,1,0,0,0,1,0,0,0,35853,7,443,34832,443,34832,0,0,223.39.118.176,192.168.0.23,TCP,2,3
1559706243.409241,192.168.0.23,223.39.118.176,40,3,0,0,1,5,0,0,0,0,1,0,0,0,65535,12,34832,443,34832,443,0,0,192.168.0.23,223.39.118.176,TCP,9,6
1559706243.409433,192.168.0.23,223.39.118.176,40,3,0,0,1,5,1,0,0,0,1,0,0,0,65535,12,34832,443,34832,443,0,0,192.168.0.23,223.39.118.176,TCP,9,6
1559706243.41904,223.39.118.176,192.168.0.23,40,3,0,0,1,5,0,0,0,0,1,0,0,0,35853,7,443,34832,443,34832,0,0,223.39.118.176,192.168.0.23,TCP,2,3
1559706243.419858,111.250.208.27,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3117,12,1647,19604,1647,19604,0,0,111.250.208.27,192.168.0.24,TCP,1,1
1559706243.419941,111.7.68.87,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5212,12,3719,19604,3719,19604,0,0,111.7.68.87,192.168.0.24,TCP,1,1
1559706243.420603,111.124.120.78,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4134,12,5449,19604,5449,19604,0,0,111.124.120.78,192.168.0.24,TCP,1,1
1559706243.420676,111.100.172.134,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1997,12,1325,19604,1325,19604,0,0,111.100.172.134,192.168.0.24,TCP,1,1
1559706243.42075,111.192.241.174,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1436,12,3650,19604,3650,19604,0,0,111.192.241.174,192.168.0.24,TCP,1,1
1559706243.420823,111.152.15.16,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1481,12,2194,19604,2194,19604,0,0,111.152.15.16,192.168.0.24,TCP,1,1
1559706243.420897,111.186.35.132,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8174,12,7947,19604,7947,19604,0,0,111.186.35.132,192.168.0.24,TCP,1,1
1559706243.42097,111.172.146.68,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7031,12,2583,19604,2583,19604,0,0,111.172.146.68,192.168.0.24,TCP,1,1
1559706243.421325,192.168.0.24,111.250.208.27,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1647,19604,1647,0,0,192.168.0.24,111.250.208.27,TCP,679,651
1559706243.42167,192.168.0.24,111.7.68.87,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3719,19604,3719,0,0,192.168.0.24,111.7.68.87,TCP,680,652
1559706243.422009,192.168.0.24,111.124.120.78,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5449,19604,5449,0,0,192.168.0.24,111.124.120.78,TCP,681,653
1559706243.422348,192.168.0.24,111.100.172.134,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1325,19604,1325,0,0,192.168.0.24,111.100.172.134,TCP,682,654
1559706243.422422,192.168.0.24,111.192.241.174,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3650,19604,3650,0,0,192.168.0.24,111.192.241.174,TCP,683,655
1559706243.423101,192.168.0.24,111.152.15.16,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2194,19604,2194,0,0,192.168.0.24,111.152.15.16,TCP,684,656
1559706243.423175,192.168.0.24,111.186.35.132,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7947,19604,7947,0,0,192.168.0.24,111.186.35.132,TCP,685,657
1559706243.423248,192.168.0.24,111.172.146.68,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2583,19604,2583,0,0,192.168.0.24,111.172.146.68,TCP,686,658
1559706243.424981,111.205.175.50,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8105,12,2887,19604,2887,19604,0,0,111.205.175.50,192.168.0.24,TCP,1,1
1559706243.426839,192.168.0.24,111.205.175.50,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2887,19604,2887,0,0,192.168.0.24,111.205.175.50,TCP,687,659
1559706243.430841,111.11.159.169,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4184,12,7127,19604,7127,19604,0,0,111.11.159.169,192.168.0.24,TCP,1,1
1559706243.431813,192.168.0.24,111.11.159.169,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7127,19604,7127,0,0,192.168.0.24,111.11.159.169,TCP,688,660
1559706243.439497,111.21.16.48,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3512,12,4790,19604,4790,19604,0,0,111.21.16.48,192.168.0.24,TCP,1,1
